Group,Barcode,SampleName,Peptide,slope,r.seq,nobs
SCZ_F,710144413,SCZ_F_710144413,CDN1A_139_151,8.275685295533856,0.999998128112222,5
SCZ_F,710144413,SCZ_F_710144413,LIPS_944_956,5.5860962493381585,0.9996246462746065,5
SCZ_F,710144413,SCZ_F_710144413,PLEK_106_118,2.715023041285529,0.9978083546181099,5
SCZ_F,710144413,SCZ_F_710144413,GRIK2_708_720,8.400879436282185,0.9999441808540328,5
SCZ_F,710144413,SCZ_F_710144413,FOXO3_25_37,3.4039365060455937,0.9980053908355795,5
SCZ_F,710144413,SCZ_F_710144413,PP2AB_297_309,1.4319508822151905,0.9645754716981132,5
SCZ_F,710144413,SCZ_F_710144413,KAP2_92_104,6.101405881278468,0.9998203809825817,5
SCZ_F,710144413,SCZ_F_710144413,RS6_228_240,6.359210846977331,0.9999509299798808,5
SCZ_F,710144413,SCZ_F_710144413,BAD_112_124,7.90109457795926,0.9999138473407773,5
SCZ_F,710144413,SCZ_F_710144413,CENPA_1_14,4.048512577881534,0.9994399397058058,5
SCZ_F,710144413,SCZ_F_710144413,FRAP_2443_2455,4.51406269513113,0.9974840500061215,5
SCZ_F,710144413,SCZ_F_710144413,K6PL_766_778,3.767934572323972,0.9845392562373694,5
SCZ_F,710144413,SCZ_F_710144413,PPR1A_28_40,5.12148464638456,0.9982419457950393,5
SCZ_F,710144413,SCZ_F_710144413,ADRB2_338_350,5.723805813511308,0.9997987812182211,5
SCZ_F,710144413,SCZ_F_710144413,KCC2G_278_289,6.6880853259960675,0.9998113609263032,5
SCZ_F,710144413,SCZ_F_710144413,RYR1_4317_4329,4.334125683157292,0.9954537535497134,5
SCZ_F,710144413,SCZ_F_710144413,BAD_69_81,2.5940076403241634,0.9959151915969655,5
SCZ_F,710144413,SCZ_F_710144413,PRKDC_2618_2630,2.755895322701057,0.9870157874470542,5
SCZ_F,710144413,SCZ_F_710144413,REL_260_272,4.94803657837855,0.9984168550474869,5
SCZ_F,710144413,SCZ_F_710144413,KCNA1_438_450,2.375367353848823,0.9773197208581029,5
SCZ_F,710144413,SCZ_F_710144413,SCN7A_898_910,5.587795203459003,0.9996939712803816,5
SCZ_F,710144413,SCZ_F_710144413,ACM5_494_506,5.56440117823884,0.9993301855017571,5
SCZ_F,710144413,SCZ_F_710144413,BAD_93_105,3.575860293613904,0.9916186693147965,5
SCZ_F,710144413,SCZ_F_710144413,CSF1R_701_713,6.401684556589307,0.9997779804837924,5
SCZ_F,710144413,SCZ_F_710144413,GPR6_349_361,4.5689957523160905,0.999320552650855,5
SCZ_F,710144413,SCZ_F_710144413,KCNA2_442_454,3.488825403632107,0.9984629269255719,5
SCZ_F,710144413,SCZ_F_710144413,NMDZ1_890_902,6.459740911175922,0.9999951751489845,5
SCZ_F,710144413,SCZ_F_710144413,PTK6_436_448,7.255073120131112,0.9999855979358669,5
SCZ_F,710144413,SCZ_F_710144413,CAC1C_1974_1986,6.663323134864243,0.9999408872252303,5
SCZ_F,710144413,SCZ_F_710144413,KPB1_1011_1023,7.349729793966445,0.9999458790980529,5
SCZ_F,710144413,SCZ_F_710144413,ACM5_498_510,2.226275855823676,0.9918400258022899,5
SCZ_F,710144413,SCZ_F_710144413,GPSM2_394_406,6.408109394822352,0.9998307705443029,5
SCZ_F,710144413,SCZ_F_710144413,KCNA3_461_473,2.5849625007211565,0.9989528795811519,5
SCZ_F,710144413,SCZ_F_710144413,NOS3_1171_1183,5.453852984245609,0.9995830385027175,5
SCZ_F,710144413,SCZ_F_710144413,STK6_283_295,6.316473664795255,0.9998361454965229,5
SCZ_F,710144413,SCZ_F_710144413,CFTR_730_742,7.703838294602957,0.9999656038530236,5
SCZ_F,710144413,SCZ_F_710144413,MYPC3_268_280,8.338168735894573,0.9999703738771832,5
SCZ_F,710144413,SCZ_F_710144413,VASP_271_283,3.6878213137268916,0.9911800951895292,5
SCZ_F,710144413,SCZ_F_710144413,RAF1_253_265,1.5758602936139041,0.9058055152394775,5
SCZ_F,710144413,SCZ_F_710144413,STMN2_90_102,4.406505865657727,0.9982111816946367,5
SCZ_F,710144413,SCZ_F_710144413,CGHB_109_121,3.117569596381176,0.9981132075471699,5
SCZ_F,710144413,SCZ_F_710144413,NCF1_296_308,7.159300160905186,0.9998884362928376,5
SCZ_F,710144413,SCZ_F_710144413,VTNC_390_402,7.0315516666396345,0.9999190171417875,5
SCZ_F,710144413,SCZ_F_710144413,ADDB_706_718,1.6643969682155613,0.9509433962264151,5
SCZ_F,710144413,SCZ_F_710144413,GYS2_1_13,5.722259792601554,0.9997514925134885,5
SCZ_F,710144413,SCZ_F_710144413,RAP1B_172_184,2.4519886354517357,0.991745283018868,5
SCZ_F,710144413,SCZ_F_710144413,CREB1_126_138,5.747812976403199,0.9994102926481261,5
SCZ_F,710144413,SCZ_F_710144413,NCF1_321_333,6.520303635105275,0.9999782413428007,5
SCZ_F,710144413,SCZ_F_710144413,CFTR_761_773,9.395715999240625,0.9999875716536536,5
SCZ_F,710144413,SCZ_F_710144413,KIF2C_105_118_S106G,6.522970081160142,0.999852942228687,5
SCZ_F,710144413,SCZ_F_710144413,P53_12_24,4.626328927382041,0.9981423337042064,5
SCZ_F,710144413,SCZ_F_710144413,RB_242_254,2.3109985347291033,0.9739369191776964,5
SCZ_F,710144413,SCZ_F_710144413,DESP_2842_2854,5.8452533301232865,0.9999072704890755,5
SCZ_F,710144413,SCZ_F_710144413,NFKB1_330_342,4.922233759111895,0.9972462715961662,5
SCZ_F,710144413,SCZ_F_710144413,F263_454_466,9.490264349958746,0.9999144068124953,5
SCZ_F,710144413,SCZ_F_710144413,ANDR_785_797,3.781854549763738,0.996738437300724,5
SCZ_F,710144413,SCZ_F_710144413,ERBB2_679_691,2.616375453352618,0.9674390914086829,5
SCZ_F,710144413,SCZ_F_710144413,KPCB_19_31_A25S,2.9267155739647683,0.9981500829697006,5
SCZ_F,710144413,SCZ_F_710144413,TOP2A_1463_1475,7.7541311744707135,0.9999824627949264,5
SCZ_F,710144413,SCZ_F_710144413,E1A_ADE05_212_224,4.9050747425797585,0.9993714654841023,5
SCZ_F,710144413,SCZ_F_710144413,PLM_76_88,4.063242433991819,0.9980623506077404,5
SCZ_F,710144413,SCZ_F_710144413,KAP3_107_119,7.633337985901405,0.9999961077884327,5
SCZ_F,710144413,SCZ_F_710144413,ANXA1_209_221,3.6857074744609735,0.9849522478453296,5
SCZ_F,710144413,SCZ_F_710144413,MPIP1_172_184,5.714504738768409,0.9998888451384271,5
SCZ_F,710144413,SCZ_F_710144413,VASP_150_162,7.243443469798735,0.9998880847721807,5
SCZ_F,710144413,SCZ_F_710144413,EPB42_241_253,6.741975694107719,0.9999095565006227,5
SCZ_F,710144413,SCZ_F_710144413,PTN12_32_44,5.71398624997904,0.9996491971315795,5
SCZ_F,710144413,SCZ_F_710144413,KCNA6_504_516,9.28116458446307,0.9999712198635784,5
SCZ_F,710144413,SCZ_F_710144413,ESR1_160_172,6.213127151777382,0.9998625082860422,5
SCZ_F,710144413,SCZ_F_710144413,KS6A1_374_386,1.7067077730735256,0.9571154461144867,5
SCZ_F,710144413,SCZ_F_710144413,GBRB2_427_439,7.039229457721653,0.9999605117707436,5
SCZ_F,710144413,SCZ_F_710144413,TY3H_65_77,8.450277530021781,0.9999001838129661,5
SCZ_M,710144413,SCZ_M_710144413,CDN1A_139_151,8.606492511727872,0.9998910589062132,5
SCZ_M,710144413,SCZ_M_710144413,LIPS_944_956,6.179721349102328,0.9998160350264974,5
SCZ_M,710144413,SCZ_M_710144413,PLEK_106_118,3.5781412348651425,0.9908479438166127,5
SCZ_M,710144413,SCZ_M_710144413,GRIK2_708_720,9.120262334152764,0.9999893846213866,5
SCZ_M,710144413,SCZ_M_710144413,FOXO3_25_37,3.910515459427273,0.9970944651995102,5
SCZ_M,710144413,SCZ_M_710144413,PP2AB_297_309,2.7356039187079815,0.9837293755427489,5
SCZ_M,710144413,SCZ_M_710144413,KAP2_92_104,6.830021832224248,0.9999339993894943,5
SCZ_M,710144413,SCZ_M_710144413,RS6_228_240,6.980516844402097,0.999896185121281,5
SCZ_M,710144413,SCZ_M_710144413,BAD_112_124,8.13752285647633,0.9998944470294661,5
SCZ_M,710144413,SCZ_M_710144413,CENPA_1_14,4.227729452965175,0.9986418740315376,5
SCZ_M,710144413,SCZ_M_710144413,FRAP_2443_2455,5.304125272367609,0.9997915977882915,5
SCZ_M,710144413,SCZ_M_710144413,K6PL_766_778,4.87755906349847,0.99976687960526045,5
SCZ_M,710144413,SCZ_M_710144413,PPR1A_28_40,5.9253724908196155,0.9994471407185341,5
SCZ_M,710144413,SCZ_M_710144413,ADRB2_338_350,6.570142113155818,0.999968693431811,5
SCZ_M,710144413,SCZ_M_710144413,KCC2G_278_289,7.198190187222105,0.9998829523797261,5
SCZ_M,710144413,SCZ_M_710144413,RYR1_4317_4329,5.003398576461865,0.9996022344049945,5
SCZ_M,710144413,SCZ_M_710144413,BAD_69_81,2.799556551497197,0.9622005511977952,5
SCZ_M,710144413,SCZ_M_710144413,PRKDC_2618_2630,4.058349173085267,0.9973636072913334,5
SCZ_M,710144413,SCZ_M_710144413,REL_260_272,6.100612755892418,0.9998419484408755,5
SCZ_M,710144413,SCZ_M_710144413,KCNA1_438_450,3.3408578234222133,0.9965063238648144,5
SCZ_M,710144413,SCZ_M_710144413,SCN7A_898_910,6.379623577412787,0.9998223126260716,5
SCZ_M,710144413,SCZ_M_710144413,ACM5_494_506,5.356223556051945,0.9993153778143399,5
SCZ_M,710144413,SCZ_M_710144413,BAD_93_105,3.566700294328428,0.9974809044463553,5
SCZ_M,710144413,SCZ_M_710144413,CSF1R_701_713,6.826908186866655,0.9999850572423623,5
SCZ_M,710144413,SCZ_M_710144413,GPR6_349_361,5.067307511465479,0.9979864732467368,5
SCZ_M,710144413,SCZ_M_710144413,KCNA2_442_454,4.531822809127583,0.9985888918416157,5
SCZ_M,710144413,SCZ_M_710144413,NMDZ1_890_902,7.223728531341421,0.9999449344295885,5
SCZ_M,710144413,SCZ_M_710144413,PTK6_436_448,8.123242958656919,0.9999447988734868,5
SCZ_M,710144413,SCZ_M_710144413,CAC1C_1974_1986,7.508841209008385,0.9999663996452592,5
SCZ_M,710144413,SCZ_M_710144413,KPB1_1011_1023,8.05691884008995,0.9999613779624179,5
SCZ_M,710144413,SCZ_M_710144413,ACM5_498_510,1.9725192635778934,0.927615780445969,5
SCZ_M,710144413,SCZ_M_710144413,GPSM2_394_406,6.745024179216411,0.9999781868339442,5
SCZ_M,710144413,SCZ_M_710144413,KCNA3_461_473,3.753878977102553,0.99440770278156,5
SCZ_M,710144413,SCZ_M_710144413,NOS3_1171_1183,6.382562855253027,0.9996612597395493,5
SCZ_M,710144413,SCZ_M_710144413,STK6_283_295,7.0435690149373995,0.9999634688999864,5
SCZ_M,710144413,SCZ_M_710144413,CFTR_730_742,8.497964781331408,0.999974563755746,5
SCZ_M,710144413,SCZ_M_710144413,MYPC3_268_280,8.959181799568654,0.9999981907095594,5
SCZ_M,710144413,SCZ_M_710144413,VASP_271_283,4.089063168692182,0.9981156611134284,5
SCZ_M,710144413,SCZ_M_710144413,RAF1_253_265,2.5620983923694194,0.9832296266559615,5
SCZ_M,710144413,SCZ_M_710144413,STMN2_90_102,5.425631577144913,0.9994999884434924,5
SCZ_M,710144413,SCZ_M_710144413,CGHB_109_121,4.394907540244468,0.9998753397995785,5
SCZ_M,710144413,SCZ_M_710144413,NCF1_296_308,8.031447632383893,0.9999566775221602,5
SCZ_M,710144413,SCZ_M_710144413,VTNC_390_402,7.6658721852113825,0.9999273978602438,5
SCZ_M,710144413,SCZ_M_710144413,ADDB_706_718,1.7877793837208438,0.9430864545198535,5
SCZ_M,710144413,SCZ_M_710144413,GYS2_1_13,6.989113294927692,0.9999942426745754,5
SCZ_M,710144413,SCZ_M_710144413,RAP1B_172_184,3.5365221456634033,0.9994846995401935,5
SCZ_M,710144413,SCZ_M_710144413,CREB1_126_138,6.547040017577403,0.9998764907915622,5
SCZ_M,710144413,SCZ_M_710144413,NCF1_321_333,7.051593724580302,0.9999840398901604,5
SCZ_M,710144413,SCZ_M_710144413,CFTR_761_773,9.77646407049301,0.999950966413956,5
SCZ_M,710144413,SCZ_M_710144413,KIF2C_105_118_S106G,6.933412298231987,0.9999150306006593,5
SCZ_M,710144413,SCZ_M_710144413,P53_12_24,5.517632251692483,0.9999090865916292,5
SCZ_M,710144413,SCZ_M_710144413,RB_242_254,3.2233642604037733,0.9985125718244428,5
SCZ_M,710144413,SCZ_M_710144413,DESP_2842_2854,6.878947382810953,0.9999738909164545,5
SCZ_M,710144413,SCZ_M_710144413,NFKB1_330_342,5.750849164912564,0.9994485761017742,5
SCZ_M,710144413,SCZ_M_710144413,F263_454_466,9.782256479271433,0.9999928425527114,5
SCZ_M,710144413,SCZ_M_710144413,ANDR_785_797,4.028635867960888,0.9984054335352672,5
SCZ_M,710144413,SCZ_M_710144413,ERBB2_679_691,3.3701116283973276,0.9975551421737975,5
SCZ_M,710144413,SCZ_M_710144413,KPCB_19_31_A25S,4.048512577881534,0.997379238799196,5
SCZ_M,710144413,SCZ_M_710144413,TOP2A_1463_1475,8.43297515988753,0.9999232844495842,5
SCZ_M,710144413,SCZ_M_710144413,E1A_ADE05_212_224,5.602436262394744,0.9987716116515385,5
SCZ_M,710144413,SCZ_M_710144413,PLM_76_88,4.813176160786325,0.998538241842265,5
SCZ_M,710144413,SCZ_M_710144413,KAP3_107_119,8.110003082551641,0.9999659507589493,5
SCZ_M,710144413,SCZ_M_710144413,ANXA1_209_221,3.5985090325591043,0.9957335781412316,5
SCZ_M,710144413,SCZ_M_710144413,MPIP1_172_184,6.11560808004789,0.9995415125423518,5
SCZ_M,710144413,SCZ_M_710144413,VASP_150_162,7.916611840062245,0.999973999667069,5
SCZ_M,710144413,SCZ_M_710144413,EPB42_241_253,7.3460537101035515,0.9998901220074685,5
SCZ_M,710144413,SCZ_M_710144413,PTN12_32_44,6.315106829031349,0.9996356980031872,5
SCZ_M,710144413,SCZ_M_710144413,KCNA6_504_516,9.48335949291881,0.9998305011114929,5
SCZ_M,710144413,SCZ_M_710144413,ESR1_160_172,6.578426099125301,0.999880151068117,5
SCZ_M,710144413,SCZ_M_710144413,KS6A1_374_386,1.8419351537677489,0.9593409513685889,5
SCZ_M,710144413,SCZ_M_710144413,GBRB2_427_439,7.431320195848474,0.9999742376630549,5
